student_id,weekly_self_study_hours,attendance_percentage,class_participation,total_score,grade,performance_category
9126,15.5,85.8,3.8,70.6,B,Average
6214,5.9,93.5,6.9,58,C,Poor
4509,19.6,80.2,6,100,A,Excellent
7298,7.6,95.6,4.2,93.5,A,Excellent
8820,16.9,71.4,8.2,88,A,Good
6587,25,89.1,8.8,100,A,Excellent
5531,24,82,9.1,100,A,Excellent
1750,22,67.2,9.4,99.2,A,Excellent
4614,11.4,99.7,5.1,88.3,A,Good
8679,18,65.4,1.8,93.2,A,Excellent
1331,25.7,78.9,6.3,100,A,Excellent
428,19.8,100,4.9,100,A,Excellent
3721,22,84.5,4.7,99.3,A,Excellent
4719,20.1,85.1,2.5,100,A,Excellent
7179,12.1,78.7,9.8,83,B,Good
6302,4.9,67.9,6.2,69.2,C,Average
7518,13.3,77.2,7.4,70.8,B,Average
2412,25.8,86.8,3.3,100,A,Excellent
8922,17.7,73.6,4.2,87.6,A,Good
6582,16.7,69.3,7.5,94.2,A,Excellent
7017,14.8,87.1,5.4,84.3,B,Good
7282,24.6,89.5,6.3,95.4,A,Excellent
8785,6.6,81.3,4.8,66.9,C,Average
1148,4.9,76.9,8.6,49.4,D,Poor
2538,21.4,81.6,4.9,100,A,Excellent
4712,19.1,100,2.7,93.5,A,Excellent
900,9.3,71.1,7.3,76.5,B,Good
4520,8.7,78.1,10,77.5,B,Good
6479,13.3,72.8,4.6,100,A,Excellent
5360,13.1,89.9,7.5,67.4,C,Average
4316,22,79.1,5.7,100,A,Excellent
805,12,86.6,6.8,75.6,B,Good
2594,15.4,81.3,3.5,89.3,A,Good
675,5.1,88.4,6.2,70.5,B,Average
2477,13.4,87.9,6.2,74,B,Average
8869,15.3,93,4.9,96,A,Excellent
191,5.6,76.92,9.45,94.98,A,Excellent
3303,16.5,71.7,4.5,100,A,Excellent
5091,2.3,70.5,6.1,52.3,D,Poor
425,19.5,91,7.2,81.8,B,Good
6865,14.9,86,4.2,93.6,A,Excellent
727,15.1,92.9,3.6,100,A,Excellent
3235,6,92,6.9,73.8,B,Average
3092,20.3,97.3,1,100,A,Excellent
5008,18.4,82.3,6.9,87.6,A,Good
1246,6.4,94.4,5,68.1,C,Average
1131,17.2,85,9.5,93.7,A,Excellent
1601,13.7,86.5,7.6,63.6,C,Average
4981,6.6,77.1,10,64.8,C,Average
2071,21.8,84,4.9,100,A,Excellent
8022,11,85.3,5.1,65.8,C,Average
1242,13.6,71.8,7.5,87.4,A,Good
1965,18.9,71.9,6,87.2,A,Good
2959,22.9,67.6,7.1,100,A,Excellent
5045,20.8,96.4,5.4,89.6,A,Good
1603,10.5,82.5,5,79.8,B,Good
3740,5.6,100,7.6,61.3,C,Average
3905,26.3,77.8,9.2,100,A,Excellent
58,21.23,66.45,6.38,65.4,C,Average
5922,16.1,100,10,82.9,B,Good
4992,19.8,98.5,10,89.6,A,Good
8059,16.3,94.3,5.2,100,A,Excellent
4294,13.5,85.9,4.7,80.8,B,Good
1579,9.9,88.3,4.2,76.3,B,Good
1756,24.6,100,7.1,100,A,Excellent
6589,8.8,94,5.3,65.2,C,Average
2056,9.3,88.2,2.7,63.3,C,Average
2230,22.1,89,4,99.5,A,Excellent
1397,5.6,99.2,7.9,53.1,D,Poor
4241,2.1,99.9,2.8,45.9,D,Poor
9155,12.9,77.3,3.2,71.1,B,Average
8810,20.4,77.6,5.3,100,A,Excellent
3896,22,88.9,2.5,100,A,Excellent
8776,5.4,100,1.8,63.9,C,Average
3645,9.3,100,3.5,68.7,C,Average
7197,18.2,98.8,9.1,90.5,A,Excellent
2460,18.3,90.5,5.8,90.6,A,Excellent
4347,14.7,79.5,7.9,98.1,A,Excellent
2067,0,93.4,7,50.2,D,Poor
398,24.5,85.5,8.1,100,A,Excellent
7249,1.6,93.5,6.2,54.7,D,Poor
1141,12.9,88,2.9,79.3,B,Good
720,14.6,81.4,5.4,81.8,B,Good
2590,14.6,95.4,4.1,94.6,A,Excellent
7168,14.2,83.4,7.3,84.3,B,Good
7341,10.8,95.9,5.4,77.6,B,Good
2101,17.6,98.9,6.2,100,A,Excellent
6105,8.7,79.7,3.5,65.2,C,Average
1817,0,81.5,5.6,36.6,F,Poor
8325,15.5,100,8.1,100,A,Excellent
924,10.1,92.1,9.8,69.3,C,Average
4418,1.4,70.3,9.3,59.9,C,Poor
7015,12.8,74.3,7.5,86.1,A,Good
5382,10.7,91.1,3.3,71,B,Average
6963,18.5,77.4,8.4,76.8,B,Good
6372,13.7,82.7,6.3,73.2,B,Average
1752,19.7,84.5,6.8,100,A,Excellent
8414,16.8,90,8.7,78.9,B,Good
7486,10.6,95,6.3,87.4,A,Good
7003,20,87.1,5.7,100,A,Excellent
868,17.3,87.5,5.3,96,A,Excellent
7496,11.5,83.7,4.9,89.1,A,Good
5423,21.5,88.2,5.6,100,A,Excellent
7075,20.1,83.6,7.9,100,A,Excellent
1580,9.3,84.5,6.7,77.2,B,Good
5502,18.7,93.2,8.7,98.2,A,Excellent
7640,2.2,77.8,6.7,72.4,B,Average
4061,20.2,83.9,1.5,94.4,A,Excellent
1158,30.8,100,4.9,100,A,Excellent
8119,13.4,91.6,6.3,99.7,A,Excellent
3634,20.2,70.5,1.9,100,A,Excellent
6841,10.5,85.8,5.3,76.7,B,Good
7964,20.1,84.5,4.6,91.3,A,Excellent
1528,25.8,70,9.7,100,A,Excellent
1541,14.8,73.9,1.6,100,A,Excellent
8166,35.9,100,4,100,A,Excellent
7190,0.8,71.8,6.2,71.1,B,Average
8484,5.7,91.2,7.6,75.5,B,Good
4092,24.9,71.5,5.6,100,A,Excellent
5007,22.3,100,7.5,93.5,A,Excellent
4024,20.5,76.8,4.6,100,A,Excellent
4259,14.4,85,4.2,100,A,Excellent
2222,10.5,83.4,8.7,76.7,B,Good
5740,15.7,83,5.1,85.2,A,Good
5538,12.5,98,6.1,88.6,A,Good
8921,26.8,69.3,6.8,100,A,Excellent
9094,24,97.1,7.6,100,A,Excellent
1049,25.3,82.1,1.5,100,A,Excellent
8544,14.9,78.1,6,78.9,B,Good
5614,15.7,90.9,7.7,92.7,A,Excellent
8047,10.6,79.9,3.1,77.3,B,Good
566,12.1,80.1,9.8,100,A,Excellent
1722,13.2,100,6.4,87.7,A,Good
6677,15.2,81.1,10,90.7,A,Excellent
2936,25.3,94.3,7.4,100,A,Excellent
7303,11.8,92.4,10,69.4,C,Average
541,20.8,81.3,6.2,96.5,A,Excellent
7313,16.6,65.5,5.5,90.2,A,Excellent
5844,0.1,94.2,5.9,41.4,D,Poor
8601,12.3,85.9,3.3,95.2,A,Excellent
1763,15.5,82.4,9.2,97.8,A,Excellent
2949,13.7,78,7.2,71.9,B,Average
5707,21.8,83.2,6.3,94.7,A,Excellent
7508,9.6,79.8,5.9,76.5,B,Good
1739,21.7,75.5,6.3,100,A,Excellent
1805,2.4,84.3,7.8,60.9,C,Average
5249,20.7,62.5,4.2,100,A,Excellent
6106,22.4,99.5,4.8,100,A,Excellent
1978,21.6,81,6.1,90,A,Excellent
7039,0,88.3,0.9,40.5,D,Poor
5193,18.9,100,5.5,96.4,A,Excellent
3671,22.2,92.3,7,100,A,Excellent
736,18.3,88.2,3.9,98.8,A,Excellent
2181,13.7,91.3,3,86.8,A,Good
8107,14.7,87.8,0.6,76.8,B,Good
516,20.3,75.4,5.2,94.3,A,Excellent
3169,14.3,91.7,6.7,78.4,B,Good
4046,12.1,71.4,8.7,75,B,Good
8158,7.7,74.8,3,71.4,B,Average
7772,13.6,62.6,3.7,86.4,A,Good
5459,7.7,71.8,6.9,61,C,Average
1747,21.8,91.5,6.5,100,A,Excellent
6117,20.8,86.5,3.1,100,A,Excellent
4116,12.4,81.7,10,82.4,B,Good
4247,16.2,66.2,7.9,92.7,A,Excellent
8651,7.4,81.9,6.4,66.9,C,Average
3283,0,100,9.8,28.2,F,Poor
5992,17.1,88.1,9.2,100,A,Excellent
6904,11.7,81.2,5.7,74.7,B,Average
4522,22.5,100,5.5,100,A,Excellent
2957,21.5,87.1,3.4,100,A,Excellent
1344,23.3,62.7,3.9,100,A,Excellent
6012,18.1,87.3,6.9,100,A,Excellent
6016,9,93,4.9,62.3,C,Average
4696,13.6,69.1,5.7,100,A,Excellent
2893,20.4,100,5,100,A,Excellent
832,8.6,59.9,7.2,65.2,C,Average
6770,10.6,86.1,8.9,70.4,B,Average
7605,17.1,84.7,1.5,100,A,Excellent
1187,8.1,70.6,3.1,72.4,B,Average
1008,19.4,70.4,7,97.6,A,Excellent
6228,17.8,91.4,7.3,84.7,B,Good
4137,14.6,76.3,4.3,90.5,A,Excellent
1927,0,73.1,4.8,59.2,C,Poor
8590,13.5,86.6,6.8,85,B,Good
3290,13,90.2,4,89.6,A,Good
4589,11.8,84.6,3.6,78,B,Good
4651,13.3,80.4,1.2,91.6,A,Excellent
6653,9.8,70.7,7.1,79.2,B,Good
8634,23,91.5,5.3,100,A,Excellent
7351,8.6,79.6,3.2,73.8,B,Average
5073,19.3,99.8,4,91.2,A,Excellent
7082,23.7,99,3.2,100,A,Excellent
710,26.9,74.4,10,100,A,Excellent
1056,10.3,74.9,6.9,70.7,B,Average
1741,14.3,87.6,2.7,94.7,A,Excellent
3,7.43,88.1,6.26,58.52,D,Poor
8523,11.5,88.5,5,61.5,C,Average
8745,29.4,100,4.4,100,A,Excellent
6926,5.7,72.3,7.9,60.1,C,Average
4365,10.8,88.9,6.5,77.2,B,Good
5465,1.2,73.5,5.7,57,C,Poor
3641,11.5,100,5.8,91,A,Excellent
3733,0.9,70.3,8.1,71.4,B,Average
7664,19.6,74,6.1,100,A,Excellent
4904,12.4,82.8,7.4,78.5,B,Good
5983,28.9,88.9,6.2,100,A,Excellent
5714,17.8,100,7,100,A,Excellent
4389,16,78.5,4.4,99.6,A,Excellent
3114,6.5,82.6,3.6,78.5,B,Good
2425,4.3,86.8,4.5,56.1,C,Poor
232,16.5,99.4,6.7,100,A,Excellent
5548,18.3,64.5,9.6,89.9,A,Good
2609,21.3,88,2.7,100,A,Excellent
7795,15.5,82.1,3.1,74.4,B,Average
3613,13.7,80.7,6,74.5,B,Average
1095,20.1,100,8.9,93.9,A,Excellent
3879,4.3,85.8,8,72.6,B,Average
3164,10.1,98.9,5.3,90,A,Excellent
3782,12.7,81.3,4.4,88.1,A,Good
7277,7.6,79.8,6.6,64.3,C,Average
7478,16.4,100,6.2,92,A,Excellent
3689,23.9,82.8,7.2,100,A,Excellent
8596,13.6,89.4,8,71.8,B,Average
5003,2.4,96.2,3.2,41.1,D,Poor
534,6.5,81.6,6.6,43,D,Poor
2210,15,67,5,85.1,A,Good
7830,7,95.6,5.5,30.9,F,Poor
8371,12.3,86.8,4.6,83.8,B,Good
5834,20.7,70.2,3.7,95,A,Excellent
1844,15.6,80.8,6.6,96.1,A,Excellent
3344,23.6,85.7,6.3,89.9,A,Good
8215,11.5,100,4,54.4,D,Poor
2522,35.9,98.7,6.1,100,A,Excellent
65,5.37,86.08,9.96,95.42,A,Excellent
8764,19.1,87.6,9.1,98.4,A,Excellent
908,20.2,100,7.2,100,A,Excellent
2663,19.2,100,2.9,100,A,Excellent
1727,11.2,87.5,8.2,91,A,Excellent
5934,0,91.2,8.1,38.6,F,Poor
5518,19.4,99.1,2.9,100,A,Excellent
420,15.5,98.2,4.7,90.5,A,Excellent
1860,16.8,77.7,9.3,98,A,Excellent
4118,1.8,84.8,7,44.7,D,Poor
2397,8.5,89.2,5.4,71.4,B,Average
1849,21.8,86.8,3.4,100,A,Excellent
1872,13.5,83.4,8.8,73.8,B,Average
601,20.3,69.7,3.6,89.6,A,Good
982,18,69.7,6.6,100,A,Excellent
671,23.7,84.7,5.8,97.7,A,Excellent
1208,10.4,92.5,7.3,85.1,A,Good
5757,19,81.3,5.4,98.9,A,Excellent
3626,8.4,75.2,8.1,69.5,C,Average
8977,17.1,96.4,5.4,96,A,Excellent
4282,4.4,79.5,6.1,61.5,C,Average
768,27.4,82,4.1,100,A,Excellent
6551,14.9,74.9,1.3,84.1,B,Good
1888,18,82.5,5.7,86.1,A,Good
1312,20.7,87.1,7.9,91.6,A,Excellent
5526,10.7,75.8,7.5,77.3,B,Good
6711,22.5,74.9,6.6,97.6,A,Excellent
504,18.9,82.7,3.6,95.4,A,Excellent
6786,12.1,81.9,9,81.8,B,Good
6792,11.8,68.7,9.1,76.7,B,Good
5178,2,92.2,4.9,45.6,D,Poor
5723,9.6,79.9,3.2,65.2,C,Average
4676,8.3,95.5,9.1,57,C,Poor
3384,22.2,81.6,4.8,100,A,Excellent
8912,9.3,89.7,5.7,86,A,Good
6800,23.6,89.4,6.6,100,A,Excellent
4720,15.8,78.2,7.8,84.3,B,Good
726,13.7,69.9,5.3,99.6,A,Excellent
9147,13.3,75.6,5.4,83.4,B,Good
5842,6.6,100,7.4,80.3,B,Good
3313,29.6,85.4,3.2,100,A,Excellent
648,14.6,91.4,6.5,90,A,Excellent
253,29.9,90.6,4.3,100,A,Excellent
6257,24.7,85,4.4,100,A,Excellent
132,6.68,96.02,2.19,55.65,D,Poor
8375,13.7,80.3,5.7,86.4,A,Good
4077,12.5,81.9,3.5,80.1,B,Good
5042,3.2,100,4.3,54.4,D,Poor
5715,17.8,89.5,5.4,96.6,A,Excellent
1000,19,86.8,7.4,77.2,B,Good
2916,27.9,87.7,4.6,100,A,Excellent
2607,10.8,68.1,5.1,68.5,C,Average
3418,16.5,83.1,5.3,81.9,B,Good
166,19.85,81.31,3.69,47.93,D,Poor
4945,27.2,73.4,8.5,100,A,Excellent
3043,10.9,73.7,2.6,78.1,B,Good
4830,7.6,93.6,3.4,80.9,B,Good
6502,6.5,67.9,2.8,48,D,Poor
5431,10.2,79.1,8.9,68.7,C,Average
8623,13,75.2,7.6,86.5,A,Good
7599,22,85.4,6.6,100,A,Excellent
8312,33.9,100,6.2,100,A,Excellent
1963,18.6,79,7.4,76,B,Good
5610,15.3,81,6.7,89.4,A,Good
3713,17,100,5.6,73,B,Average
6692,10.1,86.8,3.6,87.4,A,Good
694,19.3,97,6,96.8,A,Excellent
8530,11.9,92.5,5.3,85,A,Good
4361,17.2,80.6,8.6,87.7,A,Good
7308,25.1,84.8,6.4,100,A,Excellent
6153,9.6,77.5,5.7,72,B,Average
3610,12.1,88.4,5.5,84.1,B,Good
2053,10.4,100,3.6,82.2,B,Good
298,17.2,77.6,6.7,92.6,A,Excellent
8900,19.4,99.8,5.7,98.8,A,Excellent
4205,15.8,82,9.3,94.2,A,Excellent
5593,9.7,87.7,7.3,87.4,A,Good
3291,24.9,88,6.3,100,A,Excellent
7898,14.2,80.6,6.7,68.1,C,Average
4150,16.7,78.4,5.1,100,A,Excellent
5485,0,91.2,3.3,44.8,D,Poor
7338,2.8,61.5,6.6,61.6,C,Average
1875,24.2,89.7,7.7,100,A,Excellent
4903,7.8,100,4.9,62.4,C,Average
568,7.9,68,7,61.8,C,Average
7677,13.5,74.2,6.5,76.9,B,Good
2900,17,69.1,9.2,82.3,B,Good
4682,11,91.8,2.4,66,C,Average
3339,18.5,91.8,5.2,99.3,A,Excellent
7250,4.7,79.8,7.4,52.7,D,Poor
1495,25.8,89.2,5.4,100,A,Excellent
6009,23,95.3,4.5,100,A,Excellent
4841,9.4,91.4,9.4,81.6,B,Good
6922,10.6,97.7,7.9,87.5,A,Good
1392,10.3,83.2,10,68.4,C,Average
3280,18.9,64.9,8.3,100,A,Excellent
233,15.3,76.5,6.7,81.5,B,Good
472,0,97.2,3.9,60,C,Average
620,16.6,91.6,4.9,93.2,A,Excellent
2416,16.9,81.2,6.5,86.7,A,Good
956,22.8,68.9,7.1,100,A,Excellent
904,23.9,72.9,5.6,100,A,Excellent
7975,15.6,78.7,6.5,100,A,Excellent
3437,19,90.9,4.6,99.1,A,Excellent
4156,13.5,83.4,4.1,90.8,A,Excellent
4487,17.9,86.8,1.6,98.5,A,Excellent
1774,16.4,76.6,3.9,76.9,B,Good
557,11.6,89.1,9,76.3,B,Good
8229,13.3,68.5,4.6,100,A,Excellent
1992,20.3,91.6,4.4,100,A,Excellent
9081,14.2,100,6.5,97.2,A,Excellent
3766,15.1,87.1,7.1,69.1,C,Average
7342,17.9,94.9,0.8,97.3,A,Excellent
3704,9.1,81.1,6.8,48.4,D,Poor
1239,19,78.4,5.1,100,A,Excellent
3045,20,76.7,3.5,99.1,A,Excellent
5745,2.6,63.6,8.9,51.5,D,Poor
5949,3.3,92.2,5,62.9,C,Average
1224,17.9,79.5,0.4,82.7,B,Good
3224,19.9,98.2,6.6,86.2,A,Good
6758,18.4,68.4,7.1,100,A,Excellent
946,7.5,88.7,7.8,73.3,B,Average
7960,12.3,88.4,4.9,80,B,Good
8536,20,79.9,8,98,A,Excellent
2294,9.3,78.8,7.1,89.1,A,Good
8701,26.1,72.4,7.6,100,A,Excellent
276,18.2,72.6,7.1,100,A,Excellent
7101,13.5,84.8,5.3,68.9,C,Average
8344,5.7,62,5.4,64.8,C,Average
4176,18.4,90.7,7.8,95.1,A,Excellent
5322,6.6,93.6,3.9,71.5,B,Average
4233,10.7,99.8,7.3,69.7,C,Average
2908,7.1,85.1,7.3,75.7,B,Good
8219,13.5,71.6,8.3,87.3,A,Good
5890,12.5,78.2,0.5,83,B,Good
3684,23.6,100,7.5,100,A,Excellent
7700,21,85.6,3,100,A,Excellent
3193,31,72.6,2.3,100,A,Excellent
3513,27,95.4,2,100,A,Excellent
4412,14.6,93.1,7.1,91.8,A,Excellent
38,4.46,96.49,4.33,47.74,D,Poor
8728,21.3,91.5,5.9,95.5,A,Excellent
1785,15.6,79,6.6,83.1,B,Good
7693,25.5,87.2,6.2,100,A,Excellent
2404,13.1,83.1,7.5,92.9,A,Excellent
9123,19.8,76.5,5.1,100,A,Excellent
825,11.9,78.9,6.8,75.5,B,Good
4715,15.6,90.6,1.8,81.9,B,Good
795,7.4,97.7,6,73.7,B,Average
8836,14.9,64.9,6.7,90.3,A,Excellent
5567,22.6,78,5.7,94.3,A,Excellent
6808,19.9,83.2,8.6,85,A,Good
1151,8.1,82.3,5.4,66.4,C,Average
1445,17.8,90.4,3.7,93,A,Excellent
6869,11.3,71.2,7.6,82.5,B,Good
2287,20.5,66.7,4.3,98.8,A,Excellent
4757,4.5,78.9,9.8,65.5,C,Average
3725,10.6,75.9,3.8,69.9,C,Average
4546,19.1,92.2,4.6,100,A,Excellent
2029,16.5,88.6,4.5,98.1,A,Excellent
2366,25.7,75.3,2,100,A,Excellent
7711,17.3,84,9.7,89.4,A,Good
3550,14.7,97.5,5.9,94.1,A,Excellent
1460,19.7,78.6,2.2,100,A,Excellent
8759,16.1,85.1,8.6,92.3,A,Excellent
5836,12.1,99.1,5.1,62.9,C,Average
2830,12.4,76.9,1.9,77.6,B,Good
6053,12.5,99.7,6.9,100,A,Excellent
782,5.7,91.7,7.8,80.2,B,Good
4313,18.5,70.9,3.5,100,A,Excellent
7874,8.7,88.4,3.3,67.5,C,Average
623,28.2,78.6,5.8,100,A,Excellent
4071,19,80.9,4.8,89.2,A,Good
4127,8.8,73.4,9.1,68.4,C,Average
7952,21.8,96.5,5.5,92.5,A,Excellent
8239,26.3,95.1,10,100,A,Excellent
3379,18.5,74.5,0.4,77.1,B,Good
3150,8.7,94.4,6.6,87.3,A,Good
7749,20.1,88.7,4.5,100,A,Excellent
2324,26.7,100,3.4,97.2,A,Excellent
8103,11.6,74.3,4.5,69,C,Average
3057,11.1,73.6,4.7,100,A,Excellent
2355,23.5,94.8,1.2,100,A,Excellent
7569,23.2,72.3,5.4,100,A,Excellent
6385,18.1,91.2,4.8,83.4,B,Good
5709,9.6,91.2,3,66.1,C,Average
2248,5.7,91.4,5.5,42.3,D,Poor
5449,17.2,100,5.6,99.9,A,Excellent
3785,18.3,98.3,3,100,A,Excellent
2451,8.6,75.9,8.2,61.1,C,Average
777,9.9,95.3,7.6,70.7,B,Average
1678,25.6,90.8,9.2,100,A,Excellent
8145,22.6,89.1,7,100,A,Excellent
7507,16.4,67.8,1.7,80.8,B,Good
482,8.3,78,5.5,78.5,B,Good
2831,3.1,90.1,5.5,44.8,D,Poor
1370,8.8,94.5,7.3,64.2,C,Average
1850,18,79.1,2.4,100,A,Excellent
3013,6,84,7,78.1,B,Good
8034,20.5,90.9,7.6,89.5,A,Good
993,13.3,92.4,5,81.7,B,Good
2354,5.4,92.5,6.1,83.6,B,Good
7996,30.5,100,5.8,100,A,Excellent
1088,16.7,95.4,7.5,93.1,A,Excellent
3599,17.4,100,5.9,90.9,A,Excellent
5618,12.7,100,7.3,90.2,A,Excellent
5211,15.8,82.3,5.6,88.7,A,Good
297,21.3,100,6.9,94.9,A,Excellent
2082,19.2,86.1,4.3,100,A,Excellent
3875,9.8,99.1,4.8,77.9,B,Good
5021,14.6,80,5.8,83,B,Good
2630,11.6,84,9.1,81.2,B,Good
595,22.3,91.5,4.5,99.3,A,Excellent
866,12.3,100,8.2,86.3,A,Good
2690,19.3,88.9,5.4,74.6,B,Average
1306,8.7,81.6,5.3,65.8,C,Average
8138,19.2,89,6.3,92.2,A,Excellent
7475,14.3,74.8,5.9,94.3,A,Excellent
628,14.1,85,5.3,69.3,C,Average
5351,19.3,70.2,2.3,90.3,A,Excellent
8550,12.8,67,6.5,86.7,A,Good
8108,20.7,100,4.9,100,A,Excellent
8791,0.2,90.1,6.8,58.5,C,Poor
4261,22,99.4,3.4,100,A,Excellent
5480,22.7,66.7,10,97.5,A,Excellent
7719,12.9,91.4,5.6,68.1,C,Average
1760,24.2,91.9,6.3,100,A,Excellent
8498,23.5,86.7,5.9,100,A,Excellent
6568,13.6,94.3,3.6,78.9,B,Good
2426,18.6,92,6.7,96.9,A,Excellent
407,7.5,87.5,7.6,81.3,B,Good
5373,7.3,95.4,4.5,60.8,C,Average
2243,28.8,76.6,8.2,100,A,Excellent
2149,14.3,92,8.4,79.6,B,Good
663,14.8,89.5,8.6,98.8,A,Excellent
4284,21.8,87.3,5.6,100,A,Excellent
695,19.2,84.3,5.2,100,A,Excellent
6335,14.2,97.3,6,83.5,B,Good
905,16.3,73.1,1.9,77.9,B,Good
1736,3.7,79.8,4.7,57.1,C,Poor
7142,17.8,89.2,7.8,87.9,A,Good
1405,22,84.2,6,100,A,Excellent
4072,10.1,76.5,6.8,73.1,B,Average
7011,17,95.6,4.8,100,A,Excellent
6469,18.7,100,4,91.3,A,Excellent
5266,9.3,92.4,6,71.8,B,Average
8231,15,90.8,9.5,94.1,A,Excellent
5103,16.7,78,3.9,94.2,A,Excellent
4269,7.2,92.5,6.7,77,B,Good
4975,4.7,100,6.5,51.5,D,Poor
2107,8.7,95.7,4.8,85.1,A,Good
6020,21.7,62.1,7.9,100,A,Excellent
2731,23.6,72.3,4,100,A,Excellent
6634,9.7,83.2,5.6,70.5,B,Average
3605,20.5,90.1,6.7,100,A,Excellent
2870,23.6,91.9,3.7,100,A,Excellent
6764,26.7,88.3,5.6,100,A,Excellent
586,16.7,79,5.4,84.2,B,Good
8738,13.3,89.9,5.8,90.1,A,Excellent
7574,25.4,72.1,2.8,100,A,Excellent
1218,17,100,5.8,87.5,A,Good
4321,14.9,87.3,6.5,88.8,A,Good
4401,18.4,73.4,7.2,100,A,Excellent
995,8,94,5.4,66.2,C,Average
4804,10,84,3.1,81,B,Good
6735,19.3,81.6,7.6,100,A,Excellent
8365,21.1,87,7.7,100,A,Excellent
5436,10.7,86.6,4.9,51.1,D,Poor
169,16.03,75.01,6.52,66.95,C,Average
7076,23.8,90.1,4.7,100,A,Excellent
8314,9,84.6,4.8,81.5,B,Good
8083,11.3,86.9,5.2,89.9,A,Good
7637,7.3,83.5,8.7,64.2,C,Average
8873,2.6,92.4,7.6,58.9,C,Poor
767,14.8,86.9,4.8,85,A,Good
5445,20.3,94.9,4.9,100,A,Excellent
7244,10.5,96.8,8.6,70.2,B,Average
8170,14.2,91,5.5,95.6,A,Excellent
7371,16.5,80.2,5.6,98,A,Excellent
3102,21,74,10,94.1,A,Excellent
5121,5.3,79.6,8.2,73.2,B,Average
1284,21.7,80.9,5.1,100,A,Excellent
4275,0.8,97.3,6.1,77.1,B,Good
1825,16.2,83,6.7,85.4,A,Good
1116,17.6,89.7,8.6,77.7,B,Good
3969,29.1,71.3,9.6,100,A,Excellent
8771,12.4,89.4,5.9,72.8,B,Average
2226,24.2,81.3,6.3,97.7,A,Excellent
8867,16.9,83,8.9,88.7,A,Good
6050,9,90.6,5.7,81.1,B,Good
1780,10.2,88,8.9,66.3,C,Average
1866,3.4,62.3,9,79.5,B,Good
787,20.8,88.2,5.2,100,A,Excellent
1160,12.7,90.9,4.6,68.2,C,Average
4996,14.7,73.2,7.3,92.8,A,Excellent
1598,29.4,100,6.2,100,A,Excellent
1917,9.5,83.7,2.3,66,C,Average
8533,18.4,87.3,5.9,100,A,Excellent
8708,17.9,71.1,5.4,95.3,A,Excellent
8568,18.7,78.8,2.9,100,A,Excellent
8846,9.8,91,4.5,68.1,C,Average
383,0.1,100,9,33.8,F,Poor
3580,7.5,89.6,9.9,64.9,C,Average
4254,7.4,84.9,8.4,57.6,C,Poor
3307,18.7,100,3.4,87.7,A,Good
6109,18.7,68.3,4.3,100,A,Excellent
332,8.7,87.3,4.5,41.3,D,Poor
5966,15.9,83.3,4.8,66.1,C,Average
3024,23.1,82.7,3.1,100,A,Excellent
731,16.4,91.7,7.8,80.7,B,Good
5347,13.1,76.7,10,100,A,Excellent
5486,20.2,88.6,4.7,90.1,A,Excellent
6181,21.7,89.4,5.2,94.4,A,Excellent
9130,22,87.9,7.4,94.7,A,Excellent
3375,3.2,69.7,2.1,53.1,D,Poor
8910,19.8,86.4,5.9,100,A,Excellent
5309,9.7,90.1,5.2,69.6,C,Average
363,14.2,88.1,6,85.1,A,Good
215,12.8,89.1,2.9,87.9,A,Good
5097,21.2,67.9,7.3,100,A,Excellent
3974,15.6,92.3,4.7,86.8,A,Good
1549,20.4,84.9,4.2,96.1,A,Excellent
6159,15.6,72.2,3.2,89,A,Good
773,19.4,81.4,7.9,100,A,Excellent
8691,18.6,88.9,7.7,100,A,Excellent
4397,8.7,71.3,5.7,80.9,B,Good
2922,20.2,100,5.7,97.1,A,Excellent
2946,7,77,5.4,33.8,F,Poor
488,7.4,84.7,4.2,87.8,A,Good
7144,3.2,74.7,5.4,54.4,D,Poor
4883,9,100,3.8,84.3,B,Good
5238,23.4,82.6,7.1,100,A,Excellent
3812,17.9,83.3,2.2,86.4,A,Good
3487,25.7,77.3,6.8,100,A,Excellent
2817,18.4,81.4,9.4,96.7,A,Excellent
96,9.48,68.49,3.23,66.55,C,Average
388,28.1,77.2,7.5,100,A,Excellent
6752,9.6,87.8,4.3,66,C,Average
4966,13.4,90.6,3.4,73.1,B,Average
1609,17.3,86.7,6,96.1,A,Excellent
3469,11.8,89.7,6.3,79.2,B,Good
5827,14.2,96.4,6.5,92.2,A,Excellent
3359,18.2,92,3.4,76.1,B,Good
4686,19.7,83.3,3.9,100,A,Excellent
2646,9.5,91.5,9,82.8,B,Good
321,15.7,85.1,7.4,85.3,A,Good
5666,4.9,80.4,5.8,52.9,D,Poor
4318,22.9,91.8,4.7,100,A,Excellent
2876,8.6,66.2,3.2,60.8,C,Average
5482,18.2,91,9.4,91.3,A,Excellent
6051,24.6,77.7,3.1,98.2,A,Excellent
8883,21.9,85,8.2,100,A,Excellent
210,40,68.1,6.7,100,A,Excellent
3516,18.3,86.7,5.2,81.9,B,Good
2671,10.1,78.6,7.1,82.1,B,Good
2010,21.6,89.4,4.7,100,A,Excellent
2304,16.8,79.8,5.1,86,A,Good
6574,11.7,78,7.9,99.3,A,Excellent
1979,9.6,100,7.6,67.5,C,Average
3802,3.8,95.3,8.6,67.7,C,Average
8152,11.2,74.1,7.5,70.5,B,Average
7915,12.6,80.3,4,67.5,C,Average
